CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
157,0.6,0.6,0.14285714,0.0,0.0,1.0,8.013e-05,0.5,3.0
158,1.0,1.0,0.21052632,0.0,0.0,1.0,0.00026715,1.0,1.875
159,0.85714286,0.88461538,0.02702703,0.0,0.42857143,1.0,2.863e-05,0.5,18.0
160,0.64444444,0.76,0.06451613,0.0,0.5,1.0,8.021e-05,0.44444444,7.25
161,0.78571429,0.82857143,0.02222222,0.0,0.375,1.0,2.506e-05,0.57142857,22.0
162,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
163,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
164,1.0,1.0,0.125,0.0,1.0,1.0,0.00017177,1.0,3.5
165,0.72222222,0.76642336,0.07142857,0.0,0.44444444,1.0,8.91e-05,0.5,6.5
166,0.6969697,0.81818182,0.0212766,0.0,1.0,1.0,3.343e-05,0.54545455,23.0
167,0.66666667,0.6875,0.0,0.0,0.28571429,1.0,0.0,0.5,14.0
168,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00020036,1.0,2.5
169,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
170,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
171,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
172,0.53333333,0.6,0.11111111,0.0,0.0,1.0,6.679e-05,0.4,4.0
173,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
174,1.0,1.0,0.125,0.0,1.0,1.0,0.00017177,1.0,3.5
175,0.53571429,0.65217391,0.21052632,0.125,0.125,1.0,0.00020044,0.28571429,1.875
176,0.8,0.78947368,0.2,0.2,0.0,1.0,0.00016026,0.5,2.0
177,0.53571429,0.68181818,0.03225806,0.0,0.0,1.0,2.506e-05,0.42857143,15.0
178,1.0,1.0,0.05263158,0.0,1.0,1.0,8.91e-05,1.0,9.0
179,1.0,1.0,0.125,0.0,1.0,1.0,0.00017177,1.0,3.5
180,0.57142857,0.58333333,0.45454545,0.28571429,0.14285714,1.0,0.00057257,0.33333333,0.6
181,1.0,1.0,0.17647059,0.0,1.0,1.0,0.00030066,1.0,2.33333333
182,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
183,0.67857143,0.76923077,0.02564103,0.0,0.25,1.0,2.506e-05,0.57142857,19.0
184,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
185,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
186,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
187,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
188,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
189,1.0,1.0,0.11764706,0.0,0.0,1.0,0.00013357,1.0,3.75
190,1.0,1.0,0.11764706,0.0,0.0,1.0,0.00013357,1.0,3.75
191,1.0,1.0,0.11764706,0.0,0.0,1.0,0.00013357,1.0,3.75
192,0.86666667,0.86666667,0.07142857,0.0,0.0,1.0,6.679e-05,0.6,6.5
193,1.0,1.0,0.08695652,0.0,1.0,1.0,0.00011451,1.0,5.25
194,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
195,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
196,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
197,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
198,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
199,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
200,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
201,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
202,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
203,0.9047619,0.90697674,0.0952381,0.0,0.57142857,1.0,0.00011451,0.66666667,4.75
204,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
205,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
206,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
207,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
208,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
209,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
210,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
211,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
212,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.4,11.0
213,0.89285714,0.91111111,0.09090909,0.0,0.875,1.0,0.00012528,0.57142857,5.0
214,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
215,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
216,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
217,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
218,0.73333333,0.67741935,0.0,0.0,0.0,1.0,0.0,0.6,11.0
219,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
220,0.71428571,0.81818182,0.06976744,0.0,0.25,1.0,7.517e-05,0.42857143,6.66666667
